_id,name,category,style,color,price,description,available,stock,isDeleted,image
681a5a8a65e1b2ec714135c1,Modern Wood Bedroom #24,bedroom,modern,wood,3086.83,Blends contemporary aesthetics with everyday functionality.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c2,Minimal Blue Bedroom #14,bedroom,minimal,blue,1588.55,Elegant design meets practical use.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c3,Minimal Gray Bedroom #16,bedroom,minimal,gray,890.8,Elegant design meets practical use.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c4,Modern White Bathroom #16,bathroom,modern,white,2554.5,Blends contemporary aesthetics with everyday functionality.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c5,Classic Green Kitchen #16,kitchen,classic,green,2106.75,Blends contemporary aesthetics with everyday functionality.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c6,Minimal Green Bathroom #15,bathroom,minimal,green,861.12,Blends contemporary aesthetics with everyday functionality.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c7,Boho Black Living Room #11,living room,boho,black,4887.98,A stylish and comfortable addition to any modern home.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c8,Boho White Kitchen #17,kitchen,boho,white,1929.44,Blends contemporary aesthetics with everyday functionality.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135c9,Classic Black Child Bedroom #13,child bedroom,classic,black,566.78,Elegant design meets practical use.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ca,Minimal Beige Kitchen #18,kitchen,minimal,beige,3047.98,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135cb,Minimal Beige Kitchen #19,kitchen,minimal,beige,943.9,A stylish and comfortable addition to any modern home.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135cc,Modern Blue Child Bedroom #13,child bedroom,modern,blue,2583.64,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135cd,Modern Green Bedroom #17,bedroom,modern,green,4555.27,A stylish and comfortable addition to any modern home.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ce,Modern Cream Living Room #19,living room,modern,cream,2458.46,A stylish and comfortable addition to any modern home.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135cf,Industrial Black Child Bedroom #10,child bedroom,industrial,black,2692.64,A stylish and comfortable addition to any modern home.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d0,Modern Green Child Bedroom #18,child bedroom,modern,green,3890.18,Elegant design meets practical use.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d1,Modern Blue Bathroom #18,bathroom,modern,blue,816.28,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d2,Modern Gray Bedroom #11,bedroom,modern,gray,3174.49,Crafted with premium materials and designed for durability.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d3,Boho Black Kitchen #15,kitchen,boho,black,1368.19,Elegant design meets practical use.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d4,Boho Cream Kitchen #12,kitchen,boho,cream,1925.86,A stylish and comfortable addition to any modern home.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d5,Industrial Cream Bedroom #18,bedroom,industrial,cream,1695.11,Elegant design meets practical use.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d6,Industrial Green Living Room #12,living room,industrial,green,4591.17,Perfect for small spaces or open layouts.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d7,Modern Gray Living Room #8,living room,modern,gray,990.87,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d8,Industrial Green Bathroom #8,bathroom,industrial,green,1819.01,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135d9,Classic Blue Child Bedroom #14,child bedroom,classic,blue,961.83,Blends contemporary aesthetics with everyday functionality.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135da,Minimal Beige Bedroom #10,bedroom,minimal,beige,900.02,Elegant design meets practical use.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135db,Minimal Cream Living Room #10,living room,minimal,cream,2179.77,A stylish and comfortable addition to any modern home.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135dc,Minimal White Child Bedroom #11,child bedroom,minimal,white,3456.86,A stylish and comfortable addition to any modern home.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135dd,Boho Wood Living Room #6,living room,boho,wood,3237.46,A stylish and comfortable addition to any modern home.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135de,Industrial White Bedroom #18,bedroom,industrial,white,1604.15,Crafted with premium materials and designed for durability.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135df,Minimal Wood Bathroom #6,bathroom,minimal,wood,2114.73,A stylish and comfortable addition to any modern home.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e0,Modern Beige Kitchen #17,kitchen,modern,beige,1593.72,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e1,Boho Cream Bathroom #22,bathroom,boho,cream,2610.65,Elegant design meets practical use.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e2,Industrial Green Bedroom #17,bedroom,industrial,green,2580.85,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e3,Industrial Black Kitchen #14,kitchen,industrial,black,4525.25,Blends contemporary aesthetics with everyday functionality.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e4,Minimal Black Living Room #18,living room,minimal,black,1430.49,Crafted with premium materials and designed for durability.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e5,Modern Black Child Bedroom #15,child bedroom,modern,black,514.54,Crafted with premium materials and designed for durability.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e6,Boho Blue Living Room #9,living room,boho,blue,3250.02,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e7,Classic Green Child Bedroom #13,child bedroom,classic,green,1441.15,A stylish and comfortable addition to any modern home.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e8,Modern Beige Kitchen #18,kitchen,modern,beige,1847.94,Elegant design meets practical use.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135e9,Industrial Cream Kitchen #20,kitchen,industrial,cream,2585.82,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ea,Minimal Wood Bathroom #7,bathroom,minimal,wood,4472.19,A stylish and comfortable addition to any modern home.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135eb,Minimal Gray Bedroom #17,bedroom,minimal,gray,4829.26,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ec,Minimal Black Bathroom #19,bathroom,minimal,black,2101.17,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ed,Industrial White Child Bedroom #11,child bedroom,industrial,white,4959.72,A stylish and comfortable addition to any modern home.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ee,Boho Blue Kitchen #19,kitchen,boho,blue,786.83,A stylish and comfortable addition to any modern home.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ef,Modern Black Bedroom #13,bedroom,modern,black,1967.95,Blends contemporary aesthetics with everyday functionality.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f0,Minimal Green Kitchen #14,kitchen,minimal,green,4585.24,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f1,Classic Green Bathroom #14,bathroom,classic,green,4557.25,A stylish and comfortable addition to any modern home.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f2,Boho Gray Kitchen #16,kitchen,boho,gray,4560.67,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f3,Minimal Wood Kitchen #12,kitchen,minimal,wood,3708.02,Perfect for small spaces or open layouts.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f4,Modern Beige Living Room #16,living room,modern,beige,640.98,Crafted with premium materials and designed for durability.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f5,Modern Gray Bathroom #11,bathroom,modern,gray,3255.12,Blends contemporary aesthetics with everyday functionality.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f6,Industrial Blue Bathroom #13,bathroom,industrial,blue,922.55,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f7,Boho Blue Living Room #10,living room,boho,blue,1642.16,Crafted with premium materials and designed for durability.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f8,Minimal Black Child Bedroom #9,child bedroom,minimal,black,4045.37,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135f9,Modern Beige Bathroom #12,bathroom,modern,beige,2005.89,Crafted with premium materials and designed for durability.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135fa,Modern Cream Bathroom #19,bathroom,modern,cream,1773.14,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135fb,Minimal Green Bedroom #9,bedroom,minimal,green,1414.56,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135fc,Boho Green Bedroom #18,bedroom,boho,green,2293.54,A stylish and comfortable addition to any modern home.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135fd,Minimal Green Bedroom #10,bedroom,minimal,green,1492.2,Perfect for small spaces or open layouts.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135fe,Minimal Gray Kitchen #19,kitchen,minimal,gray,2343.77,Crafted with premium materials and designed for durability.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714135ff,Minimal Beige Child Bedroom #10,child bedroom,minimal,beige,4412.34,Blends contemporary aesthetics with everyday functionality.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413600,Modern White Bedroom #19,bedroom,modern,white,2632.9,Blends contemporary aesthetics with everyday functionality.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413601,Industrial Cream Bathroom #12,bathroom,industrial,cream,4177.47,Blends contemporary aesthetics with everyday functionality.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413602,Modern Cream Bedroom #13,bedroom,modern,cream,4608.6,A stylish and comfortable addition to any modern home.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413603,Industrial Gray Child Bedroom #17,child bedroom,industrial,gray,928.18,Crafted with premium materials and designed for durability.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413604,Classic White Living Room #5,living room,classic,white,3734.18,A stylish and comfortable addition to any modern home.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413605,Industrial Gray Living Room #19,living room,industrial,gray,791.47,Crafted with premium materials and designed for durability.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413606,Minimal Cream Kitchen #17,kitchen,minimal,cream,963.37,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413607,Minimal Gray Kitchen #20,kitchen,minimal,gray,2773.96,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413608,Classic Black Bathroom #13,bathroom,classic,black,4476.16,Elegant design meets practical use.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413609,Classic Gray Living Room #13,living room,classic,gray,3547.58,Perfect for small spaces or open layouts.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360a,Minimal Green Living Room #11,living room,minimal,green,4154.82,Perfect for small spaces or open layouts.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360b,Industrial Beige Bathroom #8,bathroom,industrial,beige,2465.26,Blends contemporary aesthetics with everyday functionality.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360c,Industrial Blue Kitchen #12,kitchen,industrial,blue,4081.34,Blends contemporary aesthetics with everyday functionality.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360d,Boho Cream Living Room #14,living room,boho,cream,585.68,Crafted with premium materials and designed for durability.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360e,Minimal Cream Kitchen #18,kitchen,minimal,cream,4547.93,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec7141360f,Industrial White Living Room #9,living room,industrial,white,4865.74,Elegant design meets practical use.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
